ds,yhat_lower,yhat_upper
2020-12-25 12:00:00,19479.93976213241,23202.69037756711
2020-12-26 00:00:00,19711.44868258554,23434.199298020238
2020-12-26 12:00:00,19943.013929244746,23665.764544679445
2020-12-27 00:00:00,20174.363667551755,23897.114282986455
2020-12-27 12:00:00,20405.23603332646,24127.986648761158
2020-12-28 00:00:00,20635.379500840172,24358.13011627487
2020-12-28 12:00:00,20864.553200595525,24587.303816030224
2020-12-29 00:00:00,21092.52718933593,24815.27780477063
2020-12-29 12:00:00,21319.08267472581,25041.83329016051
2020-12-30 00:00:00,21544.012197063108,25266.762812497807
2020-12-30 12:00:00,21767.1197703081,25489.8703857428
2020-12-31 00:00:00,21988.22098463578,25710.97160007048
2020-12-31 12:00:00,22207.14307264579,25929.89368808049
2021-01-01 00:00:00,22423.724941291002,26146.4755567257
2021-01-01 12:00:00,22637.817171514907,26360.567786949607
2021-01-02 00:00:00,22849.281987520262,26572.03260295496
2021-01-02 12:00:00,23057.993197522417,26780.743812957116
2021-01-03 00:00:00,23263.836107776566,26986.586723211265
2021-01-03 12:00:00,23466.707411603806,27189.458027038505
2021-01-04 00:00:00,23666.51505507836,27389.265670513058
2021-01-04 12:00:00,23863.17808097724,27585.92869641194
2021-01-05 00:00:00,24056.626452535194,27779.377067969894
2021-01-05 12:00:00,24246.800858489587,27969.551473924286
2021-01-06 00:00:00,24433.652500842647,28156.403116277346
2021-01-06 12:00:00,24617.142866715687,28339.893482150386
2021-01-07 00:00:00,24797.243485614817,28519.994101049517
2021-01-07 12:00:00,24973.93567337629,28696.68628881099
2021-01-08 00:00:00,25147.21026400818,28869.96087944288
2021-01-08 12:00:00,25317.067330598267,29039.817946032967
2021-01-09 00:00:00,25483.51589640659,29206.266511841288
2021-01-09 12:00:00,25646.573637216534,29369.324252651233
2021-01-10 00:00:00,25806.266575973677,29529.017191408377
2021-01-10 12:00:00,25962.62877069375,29685.37938612845
2021-01-11 00:00:00,26115.701996583957,29838.452612018657
2021-01-11 12:00:00,26265.5354232732,29988.286038707898
2021-01-12 00:00:00,26412.185288013807,30134.935903448506
2021-01-12 12:00:00,26555.714565669645,30278.465181104344
2021-01-13 00:00:00,26696.192636274143,30418.943251708843
2021-01-13 12:00:00,26833.69495090288,30556.445566337577
2021-01-14 00:00:00,26968.3026965633,30691.053311998
2021-01-14 12:00:00,27100.10246078067,30822.853076215368
2021-01-15 00:00:00,27229.185896511866,30951.936511946566
2021-01-15 12:00:00,27355.649387998863,31078.400003433562
2021-01-16 00:00:00,27479.593718129392,31202.34433356409
2021-01-16 12:00:00,27601.12373785111,31323.87435328581
2021-01-17 00:00:00,27720.348038148517,31443.098653583216
2021-01-17 12:00:00,27837.378625069257,31560.129240503957
2021-01-18 00:00:00,27952.330598249966,31675.081213684665
2021-01-18 12:00:00,28065.321833372658,31788.072448807357
2021-01-19 00:00:00,28176.472668950046,31899.223284384745
2021-01-19 12:00:00,28285.90559781729,32008.65621325199
2021-01-20 00:00:00,28393.74496367845,32116.49557911315
2021-01-20 12:00:00,28500.116663035016,32222.867278469716
2021-01-21 00:00:00,28605.147852800364,32327.898468235064
2021-01-21 12:00:00,28708.966663879997,32431.717279314696
2021-01-22 00:00:00,28811.701920975735,32534.452536410434
2021-01-22 12:00:00,28913.482868856307,32636.233484291006
2021-01-23 00:00:00,29014.438905306328,32737.189520741027
2021-01-23 12:00:00,29114.699320958927,32837.44993639363
2021-01-24 00:00:00,29214.393046185804,32937.1436616205
2021-01-24 12:00:00,29313.64840521144,33036.39902064614
2021-01-25 00:00:00,29412.592877593903,33135.3434930286
2021-01-25 12:00:00,29511.352867198817,33234.103482633516
2021-01-26 00:00:00,29610.05347877989,33332.80409421459
2021-01-26 12:00:00,29708.818302264488,33431.56891769919
2021-01-27 00:00:00,29807.7692048167,33530.5198202514
2021-01-27 12:00:00,29907.026130756465,33629.776746191164
2021-01-28 00:00:00,30006.706909378496,33729.457524813195
2021-01-28 12:00:00,30106.9270707174,33829.6776861521
2021-01-29 00:00:00,30207.799669282387,33930.55028471709
2021-01-29 12:00:00,30309.435115777946,34032.185731212645
2021-01-30 00:00:00,30411.94101681491,34134.69163224961
2021-01-30 12:00:00,30515.42202260666,34238.17263804136
2021-01-31 00:00:00,30619.97968262651,34342.73029806121
2021-01-31 12:00:00,30725.712309205606,34448.462924640306
2021-02-01 00:00:00,30832.714849027616,34555.465464462315
2021-02-01 12:00:00,30941.07876248,34663.8293779147
2021-02-02 00:00:00,31050.891910797196,34773.642526231895
2021-02-02 12:00:00,31162.238450947065,34884.989066381764
2021-02-03 00:00:00,31275.19873816774,34997.94935360244
2021-02-03 12:00:00,31389.84923610124,35112.59985153594
2021-02-04 00:00:00,31506.26243441087,35229.01304984557
2021-02-04 12:00:00,31624.506773819085,35347.257389253784
2021-02-05 00:00:00,31744.646578436645,35467.397193871344
2021-02-05 12:00:00,31866.741995303644,35589.49261073834
2021-02-06 00:00:00,31990.8489410182,35713.5995564529
2021-02-06 12:00:00,32117.01905534003,35839.76967077473
2021-02-07 00:00:00,32245.299661650708,35968.05027708541
2021-02-07 12:00:00,32375.73373414138,36098.48434957608
2021-02-08 00:00:00,32508.35987160677,36231.11048704147
2021-02-08 12:00:00,32643.21227770287,36365.96289313757
2021-02-09 00:00:00,32780.320747536556,36503.071362971255
2021-02-09 12:00:00,32919.71066045166,36642.46127588636
2021-02-10 00:00:00,33061.40297885218,36784.15359428688
2021-02-10 12:00:00,33205.414252941126,36928.164868375825
2021-02-11 00:00:00,33351.75663120461,37074.50724663931
2021-02-11 12:00:00,33500.43787650409,37223.18849193879
2021-02-12 00:00:00,33651.46138761333,37374.21200304803
2021-02-12 12:00:00,33804.82622606027,37527.57684149497
2021-02-13 00:00:00,33960.52714810298,37683.27776353768
2021-02-13 12:00:00,34118.554641688774,37841.30525712347
2021-02-14 00:00:00,34278.89496824314,38001.64558367784
2021-02-14 12:00:00,34441.53020912051,38164.28082455521
2021-02-15 00:00:00,34606.43831655386,38329.18893198856
2021-02-15 12:00:00,34773.59316896772,38496.34378440242
2021-02-16 00:00:00,34942.96463044945,38665.71524588415
2021-02-16 12:00:00,35114.51861426577,38837.26922970047
2021-02-17 00:00:00,35288.217150230805,39010.967765665504
2021-02-17 12:00:00,35464.01845577115,39186.76907120585
2021-02-18 00:00:00,35641.877010541306,39364.627625976005
2021-02-18 12:00:00,35821.743634415776,39544.494249850475
2021-02-19 00:00:00,36003.565568693535,39726.316184128234
2021-02-19 12:00:00,36187.28656038053,39910.03717581523
2021-02-20 00:00:00,36372.84694936729,40095.59756480199
2021-02-20 12:00:00,36560.183758349085,40282.934373783784
2021-02-21 00:00:00,36749.23078535922,40471.98140079392
2021-02-21 12:00:00,36939.9186987138,40662.6693141485
2021-02-22 00:00:00,37132.175134264624,40854.92574969932
2021-02-22 12:00:00,37325.924794779115,41048.675410213815
2021-02-23 00:00:00,37521.08955129487,41243.84016672957
2021-02-23 12:00:00,37717.588546337116,41440.339161771815
2021-02-24 00:00:00,37915.33829878531,41638.08891422001
2021-02-24 12:00:00,38114.25281034143,41837.00342577613
2021-02-25 00:00:00,38314.243673343335,42036.994288778034
2021-02-25 12:00:00,38515.220179882104,42237.9707953168
2021-02-26 00:00:00,38717.08943205101,42439.84004748571
2021-02-26 12:00:00,38919.756453132955,42642.507068567655
2021-02-27 00:00:00,39123.12429970721,42845.87491514191
2021-02-27 12:00:00,39327.094174428144,43049.844789862844
2021-02-28 00:00:00,39531.5655394437,43254.3161548784
2021-02-28 12:00:00,39736.436230244064,43459.18684567876
2021-03-01 00:00:00,39941.602569895025,43664.353185329725
2021-03-01 12:00:00,40146.95948344092,43869.71009887562
2021-03-02 00:00:00,40352.40061246555,44075.15122790025
2021-03-02 12:00:00,40557.81842962147,44280.56904505617
2021-03-03 00:00:00,40763.10435299851,44485.85496843321
2021-03-03 12:00:00,40968.14886033522,44690.89947576992
2021-03-04 00:00:00,41172.84160279243,44895.59221822713
2021-03-04 12:00:00,41377.07151833433,45099.82213376903
2021-03-05 00:00:00,41580.72694454404,45303.47755997874
2021-03-05 12:00:00,41783.6957307527,45506.4463461874
2021-03-06 00:00:00,41985.86534948714,45708.61596492184
2021-03-06 12:00:00,42187.12300698773,45909.87362242243
